url,concept_and_mnemonic
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-months/september.html,"```json
[
    {
        ""term"": ""September"",
        ""definition"": null,
        ""mnemonic"": ""September – Septic member""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-months/october.html,"```json
[
    {
        ""term"": ""October"",
        ""definition"": null,
        ""mnemonic"": ""October – Octopus""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-months/november.html,"```json
[
    {
        ""term"": ""November"",
        ""definition"": null,
        ""mnemonic"": ""November – Supernova to be remembered""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-months/december.html,"```json
[
    {
        ""term"": ""December"",
        ""definition"": null,
        ""mnemonic"": ""December – Christmas""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-signs-of-the-zodiac/capricorn.html,"```json
[
    {
        ""term"": ""Capricorn"",
        ""definition"": ""The sign of the goat and occurs on January 1st."",
        ""mnemonic"": ""The goat in the cap and coat played the horn (Capricorn and goat) on stage but only the janitor was watching.""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-signs-of-the-zodiac/aquarius.html,"```json
[
    {
        ""term"": ""Aquarius"",
        ""definition"": ""Aquarius is the sign of the water bearer and occurs on 1st February"",
        ""mnemonic"": ""Aqua makes various beers (Aquarius). Water is fed into a brewery (February) and the water is turned into beer (water bearer)""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-signs-of-the-zodiac/pisces.html,"```json
[
    {
        ""term"": ""Pisces"",
        ""definition"": ""Pisces is the sign of the fish and occurs on the 1st March"",
        ""mnemonic"": ""The fish marched around the pie""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-signs-of-the-zodiac/aries.html,"```json
[
    {
        ""term"": ""Aries"",
        ""definition"": ""Aries is the sign of the ram and occurs on April 1st."",
        ""mnemonic"": ""The ram took a blue pill (April) and jumped crazily up in the air (Aries).""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-signs-of-the-zodiac/taurus.html,"```json
[
    {
        ""term"": ""Taurus"",
        ""definition"": ""Taurus is the sign of the bull and occurs on May 1st."",
        ""mnemonic"": ""The bull tore up stuff so they tied him on the maypole.""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-signs-of-the-zodiac/gemini.html,"```json
[
    {
        ""term"": ""Gemini"",
        ""definition"": ""Gemini is the sign of twins and occurs on June 1st."",
        ""mnemonic"": ""In June the twins always ski on their gem-encrusted skis down dunes.""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-signs-of-the-zodiac/cancer.html,"```json
[
    {
        ""term"": ""Cancer"",
        ""definition"": ""Cancer is the sign of the crab and occurs on July 1st"",
        ""mnemonic"": ""To get away from the crab who seemed to crush everything including cans, he had to lie in his hammock.""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-signs-of-the-zodiac/leo.html,"```json
[
    {
        ""term"": ""Leo"",
        ""definition"": ""Leo is the sign of the lion and occurs on the 1st of August."",
        ""mnemonic"": ""Leo the lion produces all the gusts of wind that are produced in the world.""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-signs-of-the-zodiac/virgo.html,"```json
[
    {
        ""term"": ""Virgo"",
        ""definition"": ""Virgo is the sign of the virgin and occurs on September 1st."",
        ""mnemonic"": ""The Virgin Mary walks away (virgin goes) from the septic tank member.""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-signs-of-the-zodiac/libra.html,"```json
[
    {
        ""term"": ""Libra"",
        ""definition"": ""Libra is the sign of the scales and occurs on October 1st."",
        ""mnemonic"": ""It was almost impossible to weigh the octopus on the scales while she was trying to read books from the library.""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-signs-of-the-zodiac/scorpio.html,"```json
[
    {
        ""term"": ""Scorpio"",
        ""definition"": ""Scorpio is the sign of the scorpion and occurs on November 1st."",
        ""mnemonic"": ""The scorpion decided to write a novel about an adventure in a rainforest.""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-signs-of-the-zodiac/sagittarius.html,"```json
[
    {
        ""term"": ""Sagittarius"",
        ""definition"": ""Sagittarius is the sign of the archer and occurs on December 1st."",
        ""mnemonic"": ""She opened her Christmas present and had been given an archery set but the string was all saggy.""
    }
]
```"
https://mammothmemory.net/chemistry/atomic-structure/protons/protons.html,"```json
[
    {
        ""term"": ""Protons"",
        ""definition"": ""Protons are positively charged."",
        ""mnemonic"": ""Protons (peas) are positively charged.""
    }
]
```"
https://mammothmemory.net/chemistry/atomic-structure/neutrons/neutrons.html,"```json
[
    {
        ""term"": ""Neutrons"",
        ""definition"": ""Neutrons are neutral and have no charge."",
        ""mnemonic"": ""Neutrons (newts) are neutral and have no charge.""
    }
]
```"
https://mammothmemory.net/chemistry/atomic-structure/electron/electron.html,"```json
[
    {
        ""term"": ""Electrons"",
        ""definition"": ""Electrons are negatively charged."",
        ""mnemonic"": ""Electrons (electronic robots) are negatively charged.""
    }
]
```"
https://mammothmemory.net/chemistry/atomic-structure/atomic-number/atomic-number.html,"```json
[
    {
        ""term"": ""Atomic number"",
        ""definition"": ""The atomic number tells you how many protons the element has."",
        ""mnemonic"": ""The atomic number is a tom cat with only a pea to eat (proton).""
    }
]
```"
https://mammothmemory.net/chemistry/atomic-structure/mass-number/mass-number.html,"```json
[
    {
        ""term"": ""Mass number"",
        ""definition"": ""The mass number is the number of protons plus the number of neutrons in the atom. It is always the biggest number and is roughly double the atomic number."",
        ""mnemonic"": ""The mass number is represented by a bull mastiff eating a bowl of peas (protons) and newts (neutrons).""
    }
]
```"
https://mammothmemory.net/chemistry/atomic-structure/atomic-number-and-mass-number/atomic-number-and-mass-number.html,"```json
[
    {
        ""term"": ""Mass number"",
        ""definition"": ""The mass number is always the bigger number in the periodic table."",
        ""mnemonic"": ""A bull mastiff (mass) dog is sitting on top of a tom (atomic) cat. The mass number is always the bigger number.""
    }
]
```"
https://mammothmemory.net/chemistry/atomic-structure/relative-mass-of-particles/relative-mass-of-particles.html,"```json
[
    {
        ""term"": ""Protons"",
        ""definition"": ""Protons weigh 1.0073 amus and have a mass of one."",
        ""mnemonic"": ""Protons (peas) have a mass of one.""
    },
    {
        ""term"": ""Neutrons"",
        ""definition"": ""Neutrons weigh 1.0083 amus but the difference from protons is too small to measure, so they also have a mass of one."",
        ""mnemonic"": ""Neutrons (newts) weigh the same as protons (peas), so also have a mass of one.""
    },
    {
        ""term"": ""Electrons"",
        ""definition"": ""An electron weighs 0.00054 of an amu, which is very small, so they are often ignored when calculating the mass of an atom."",
        ""mnemonic"": ""Electrons (electronic robots) weigh almost nothing whatsoever… they’re empty inside!""
    }
]
```"
https://mammothmemory.net/chemistry/atomic-structure/hydrogen/hydrogen.html,"```json
[
    {
        ""term"": ""Isotopes"",
        ""definition"": ""Atoms of the same element with a different number of neutrons."",
        ""mnemonic"": ""Remember 'ice on top' for isotopes.""
    }
]
```"
https://mammothmemory.net/chemistry/atomic-structure/isotopes/isotopes.html,"```json
[
    {
        ""term"": ""Isotopes"",
        ""definition"": ""Atoms of the same element that have a different number of neutrons."",
        ""mnemonic"": ""The newts (neutrons) are skating ‘on top’ of the ice (‘ice on top’ – isotope).""
    }
]
```"
https://mammothmemory.net/chemistry/atomic-structure/electron-shells/electron-shells.html,"```json
[
    {
        ""term"": ""Electron Shells"",
        ""definition"": ""Electrons orbit the nucleus of an atom in what are known as shells."",
        ""mnemonic"": ""Imagine our electronic robot (electron) hatching out of a shell.""
    }
]
```"
https://mammothmemory.net/chemistry/atomic-structure/electron-shells-and-2-8-8/electron-shells-and-2-8-8.html,"```json
[
    {
        ""term"": ""Electron shells"",
        ""definition"": ""There are multiple shells or orbits of electrons around a nucleus. The closest orbits fill first, but the first orbit only allows 2, the second 8, and the third 8 electrons."",
        ""mnemonic"": ""To remember how many electrons are allowed in each shell, think of two fat ladies (2, 8, 8) on a beach covered in shells.""
    }
]
```"
https://mammothmemory.net/chemistry/atomic-structure/ions/ions.html,"```json
[
    {
        ""term"": ""Ions"",
        ""definition"": ""Ions are created when a neutral atom loses or gains electrons, resulting in an atom or molecule that carries an electric charge."",
        ""mnemonic"": ""To remind you, here’s an image of electronic robots (electrons) playing a round of golf using golf irons (ions).""
    }
]
```"
https://mammothmemory.net/chemistry/atomic-structure/valency/valency.html,"```json
[
    {
        ""term"": ""Valency"",
        ""definition"": ""Valency is the number of bonds an atom can make with other atoms, usually based on the number of electrons in its outer shell. The valency of an element is the number of electrons its atoms need to gain or lose to have a full outer shell and form chemical compounds or molecules."",
        ""mnemonic"": ""To help you remember that valency is about an atom’s potential to bond, imagine a bride who’s told to lift her 'veil and see' (valency) how many grooms want to 'bond' with her.""
    }
]
```"
https://mammothmemory.net/chemistry/atomic-structure/relative-atomic-mass-and-relative-formula-mass/relative-atomic-mass-and-relative-formula-mass.html,"```json
[
    {
        ""term"": ""Relative atomic mass"",
        ""definition"": ""The relative atomic mass of an element is equal to its mass number, or the average mass of its isotopes considering their relative abundances."",
        ""mnemonic"": ""Think of all the relatives (relatives), of the bullmastiff (mass number).""
    }
]
```"
https://mammothmemory.net/chemistry/periodic-table/the-history-of-the-periodic-table/the-history-of-the-periodic-table.html,"```json
[
    {
        ""term"": ""Newlands Table"",
        ""definition"": ""A table of elements arranged by mass without gaps for undiscovered elements."",
        ""mnemonic"": ""Newlands decided to arrange elephants (elements) on his table in order of their mass, but he left no gaps for new elephants that had not yet been discovered.""
    },
    {
        ""term"": ""Mendeleev"",
        ""definition"": ""Russian chemist who reorganized the elements table by leaving gaps for undiscovered elements, grouping those with similar properties."",
        ""mnemonic"": ""By mending and leaving (Mendeleev) gaps in the table, a Russian chemist called Mendeleev was able to keep elephants (elements) with similar houses (properties) together on the table.""
    }
]
```"
https://mammothmemory.net/chemistry/periodic-table/groups-and-periods/groups-and-periods.html,"```json
[
    {
        ""term"": ""Groups in the periodic table"",
        ""definition"": ""Groups run along the top of the table. Metal groups are on the left and non-metals are on the right."",
        ""mnemonic"": ""To remember that groups run along the top of the table, imagine a table with musical groups on top of it. Heavy metal groups are on the left and string groups (non-metals) are on the right.""
    },
    {
        ""term"": ""Periods in the periodic table"",
        ""definition"": ""Periods run down the side of the table."",
        ""mnemonic"": ""Different periods of time are illustrated on the table leg, indicating that the periods are found down the side of the periodic table.""
    }
]
```"
https://mammothmemory.net/chemistry/periodic-table/groups-of-the-periodic-table/groups-of-the-periodic-table.html,"```json
[
    {
        ""term"": ""Alkali metals"",
        ""definition"": ""Group 1 elements of the periodic table"",
        ""mnemonic"": ""All the alki es were ly ing down with their metal beer cans.""
    },
    {
        ""term"": ""Alkaline earth metals"",
        ""definition"": ""Group 2 elements of the periodic table"",
        ""mnemonic"": ""Alcohol in line s in the earth.""
    },
    {
        ""term"": ""Transition metals"",
        ""definition"": ""Elements in the central block of the periodic table"",
        ""mnemonic"": ""We drove through instead, in a transit van.""
    },
    {
        ""term"": ""Icosagens"",
        ""definition"": ""Group also known as the boron group"",
        ""mnemonic"": ""Selling high cost gems.""
    },
    {
        ""term"": ""Crystallogens"",
        ""definition"": ""Group also known as the carbon group"",
        ""mnemonic"": ""A necklace made of crystal.""
    },
    {
        ""term"": ""Pnictogens"",
        ""definition"": ""Group also known as the nitrogen family"",
        ""mnemonic"": ""The necklace quickly got nicked.""
    },
    {
        ""term"": ""Chalcogens"",
        ""definition"": ""Group also known as the oxygen family"",
        ""mnemonic"": ""Adding up on his calc ulator.""
    },
    {
        ""term"": ""Halogens"",
        ""definition"": ""Group 7 elements of the periodic table"",
        ""mnemonic"": ""Snaring him with her halo.""
    },
    {
        ""term"": ""Noble gases"",
        ""definition"": ""Group 0 elements of the periodic table"",
        ""mnemonic"": ""The mayor looked very noble.""
    }
]
```"
https://mammothmemory.net/chemistry/periodic-table/properties-of-the-alkali-metals/properties-of-the-alkali-metals.html,"```json
[
    {
        ""term"": ""Alkali metals"",
        ""definition"": ""Elements in group 1 of the periodic table that are highly reactive, have a single electron in their outer shell, low melting points, are less dense than water, and form hydroxides when reacting with water."",
        ""mnemonic"": ""Following a raid on the alley, where the alkies were 'lying' down with their 'metal' beer cans, the alkali metals (along with their 'electric robots'), were deemed dangerous and criminal.""
    }
]
```"
https://mammothmemory.net/chemistry/periodic-table/properties-of-the-halogens/properties-of-the-halogens.html,"```json
[
    {
        ""term"": ""Molecular structure of halogens"",
        ""definition"": ""Halogen molecules always have 2 atoms."",
        ""mnemonic"": ""The halo brigade always consists of one hero and one sidekick. There are always two.""
    },
    {
        ""term"": ""States of the Halogens"",
        ""definition"": ""Gases are at the top of their column of the periodic table, solids are at the bottom."",
        ""mnemonic"": ""They protect the air in the sky above and the solid ground below.""
    },
    {
        ""term"": ""Coloured vapours"",
        ""definition"": ""Halogens all have coloured vapours."",
        ""mnemonic"": ""When danger threatens, the halo brigade flies up to deal with it. As they fly, they leave coloured trails behind them.""
    },
    {
        ""term"": ""Displacement"",
        ""definition"": ""Halogens higher up in the table displace the ones that are lower in the table."",
        ""mnemonic"": ""The more powerful hero angel wants a piece of the action first, so she shoves her less powerful sidekick out of the way.""
    },
    {
        ""term"": ""Reaction with hydrogen"",
        ""definition"": ""Halogens react with hydrogen to make poisonous acids."",
        ""mnemonic"": ""The threat is quite often a high dragon (hydrogen). When the two of them fight, the wounded dragon spills poisonous, acid blood.""
    }
]
```"
https://mammothmemory.net/chemistry/periodic-table/properties-of-the-transition-metals/properties-of-the-transition-metals.html,"```json
[
    {
        ""term"": ""Transition metals"",
        ""definition"": ""The transition metals are the large group of elements in the middle of the periodic table between groups 2 and 3. They are hard and dense, less reactive than group 1 & 2 metals, conduct heat and electricity well, have high melting points (except mercury), are used as catalysts, form colorful ionic compounds, and can form more than one ion."",
        ""mnemonic"": ""A gorilla (silver Ag) tried to park his transit van (transition metals) but because there wasn’t much room, he had to lift it into the space. For a human, this would have been impossible. However, for the gorilla, because he was so hard and strong, it was no trouble at all. Silverback gorilla is an example of a transition metal.""
    }
]
```"
https://mammothmemory.net/chemistry/periodic-table/properties-of-the-noble-gases/properties-of-the-noble-gases.html,"```json
[
    {
        ""term"": ""Noble Gases"",
        ""definition"": ""The elements in group 0 of the periodic table, known for being colorless and non-reactive."",
        ""mnemonic"": ""When I was in the UK, I took a tour of the Houses of Parliament with the mayor, who as we know is very noble.""
    },
    {
        ""term"": ""Colourless"",
        ""definition"": ""Noble gases are colorless."",
        ""mnemonic"": ""Sadly, the politicians weren’t doing anything and the inside of the building was really boring and colourless.""
    },
    {
        ""term"": ""Non-reactive"",
        ""definition"": ""Noble gases are non-reactive."",
        ""mnemonic"": ""I started spraying graffiti on the walls, but they still didn’t react!""
    },
    {
        ""term"": ""Denser as you go down"",
        ""definition"": ""Noble gases are denser as you move down the group in the periodic table."",
        ""mnemonic"": ""The politicians on the lower benches didn’t really know what was going on. They seemed very dense.""
    }
]
```"
https://mammothmemory.net/chemistry/periodic-table/reactivity-of-halogens-and-alkali-metals/reactivity-of-halogens-and-alkali-metals.html,"```json
[
    {
        ""term"": ""Alkali metals reactivity trend"",
        ""definition"": ""As you go down group 1 in the periodic table, the elements become more reactive because the force of attraction between the nucleus and the outer electron weakens."",
        ""mnemonic"": ""Drunks fall down, angels rise.""
    },
    {
        ""term"": ""Halogens reactivity trend"",
        ""definition"": ""As you go up group 7 in the periodic table, the elements become more reactive because the force of attraction between the nucleus and the outer electron becomes stronger."",
        ""mnemonic"": ""Drunks fall down, angels rise.""
    }
]
```"
https://mammothmemory.net/chemistry/types-of-particle/atoms-1/atoms-1.html,"```json
[
    {
        ""term"": ""atom"",
        ""definition"": ""A single particle made up of protons, neutrons and electrons."",
        ""mnemonic"": ""The electronic robot (electrons), the newt (neutrons) and the pea (protons) all carried the atom bomb (electrons, neutrons and protons make up an atom).""
    }
]
```"
https://mammothmemory.net/chemistry/types-of-particle/atoms-2/atoms-2.html,"```json
[
    {
        ""term"": ""atom"",
        ""definition"": ""The smallest part of an element."",
        ""mnemonic"": ""An elephant (element) is looking at the smallest atom bomb.""
    }
]
```"
https://mammothmemory.net/chemistry/types-of-particle/elements/elements.html,"```json
[
    {
        ""term"": ""Element"",
        ""definition"": ""A substance made up of only one type of atom."",
        ""mnemonic"": ""Think of an element as being an elephant.""
    }
]
```"
https://mammothmemory.net/chemistry/types-of-particle/molecules/molecules.html,"```json
[
    {
        ""term"": ""Molecule"",
        ""definition"": ""A molecule is a substance made up of atoms chemically bonded together. The atoms can be the same or different elements."",
        ""mnemonic"": ""To remember what a molecule is, picture a moll (a gangster’s wife or girlfriend) who looks cool (molecule), being guarded by henchmen dressed as atom bombs (atoms). Some are the same as each other, some are different.""
    }
]
```"
https://mammothmemory.net/chemistry/types-of-particle/compounds/compounds.html,"```json
[
    {
        ""term"": ""Compounds"",
        ""definition"": ""A compound is a substance made up of different types and numbers of atoms, all chemically bonded together."",
        ""mnemonic"": ""These different elephants (elements) are bonded together and in a compound..""
    }
]
```"
https://mammothmemory.net/chemistry/types-of-particle/mixtures/mixtures.html,"```json
[
    {
        ""term"": ""mixture"",
        ""definition"": ""A mixture is made up of two or more elements that are not chemically bonded to one another."",
        ""mnemonic"": ""Here, two different elephants are not bonded to each other.""
    }
]
```"
https://mammothmemory.net/chemistry/naming-chemicals/elements-ending-in-ium/elements-ending-in-ium.html,"```json
[
    {
        ""term"": ""Elements ending in 'ium'"",
        ""definition"": ""Elements ending in ‘ium’ are usually metals, with a few exceptions: helium, deuterium, and tritium."",
        ""mnemonic"": ""To remember this, picture an aquarium filled with metal fish.""
    }
]
```"
https://mammothmemory.net/chemistry/naming-chemicals/molecules-ending-in-ite-and-ate/molecules-ending-in-ite-and-ate.html,"```json
[
    {
        ""term"": ""Molecules ending in -ite and -ate"",
        ""definition"": ""Molecules ending with -ite contain fewer oxygen atoms than those ending with -ate."",
        ""mnemonic"": ""The opera singer complained that her tight (-ite) corset prevented her from getting enough oxygen. When she removed it, her lungs could inflate (-ate) and she could breathe in more oxygen.""
    }
]
```"
https://mammothmemory.net/chemistry/naming-chemicals/compounds-ending-in-ide/compounds-ending-in-ide.html,"```json
[
    {
        ""term"": ""Compounds ending in -ide"",
        ""definition"": ""If a compound ends in ‘ide’, it contains only two elements."",
        ""mnemonic"": ""To remind you, these two elephants (elements) are holding only one ID card (together they form a compound).""
    }
]
```"
https://mammothmemory.net/chemistry/naming-chemicals/compounds-containing-di/compounds-containing-di.html,"```json
[
    {
        ""term"": ""Di"",
        ""definition"": ""When 'di' appears in the name of a compound, it indicates there are two atoms of a particular element."",
        ""mnemonic"": ""Think of a dyed (di) pair (two) of brightly coloured shoes (shoe = two)""
    }
]
```"
https://mammothmemory.net/chemistry/naming-chemicals/compounds-containing-tri/compounds-containing-tri.html,"```json
[
    {
        ""term"": ""Tri"",
        ""definition"": ""The syllable 'tri' tells you that a compound contains three atoms of an element."",
        ""mnemonic"": ""To remember this, think of a triceratops (tri) riding a three-wheeled tricycle.""
    }
]
```"

https://mammothmemory.net/chemistry/chemical-formulae/iron-oxide-rust/iron-oxide-rust.html,"```json
[
    {
        ""term"": ""Iron oxide (rust)"",
        ""definition"": ""Fe₂O₃"",
        ""mnemonic"": ""Rusty iron oxen (iron oxide) fetch shoes (two) from an Orange tree (Fe₂O₃).""
    }
]
```"
https://mammothmemory.net/chemistry/chemical-formulae/sodium-chloride-salt/sodium-chloride-salt.html,"```json
[
    {
        ""term"": ""Sodium chloride"",
        ""definition"": ""Salt, represented by the formula NaCl, is an ionic bonded substance."",
        ""mnemonic"": ""Sodium chloride is represented by the pinNaCle of a mountain of salt (NaCl).""
    }
]
```"
https://mammothmemory.net/chemistry/chemical-formulae/ammonia/ammonia.html,"```json
[
    {
        ""term"": ""Ammonia"",
        ""definition"": ""A gas compound of nitrogen and hydrogen"",
        ""mnemonic"": ""The Mona Lisa (Ammonia) at the Natural History Museum (NH3)""
    }
]
```"
https://mammothmemory.net/chemistry/chemical-formulae/calcium-carbonate/calcium-carbonate.html,"```json
[
    {
        ""term"": ""Calcium carbonate"",
        ""definition"": ""Limestone, chalk, limescale, and marble are chemically the same. They are all forms of calcium carbonate."",
        ""mnemonic"": ""Think of calcium carbonate as being milk (calcium) on a car bonnet, along with items associated with calcium carbonate: • Limes in the back of the car are singing scales (limescale) • The wheels on the car are marbles (marble is formed from highly pressurised limestone) • Chalk tyre marks on the road (chalk is mainly limestone) • The car is swerving around a stone that looks like a lime segment (limestone)""
    }
]
```"
https://mammothmemory.net/chemistry/chemical-formulae/limescale/limescale.html,"```json
[
    {
        ""term"": ""Limescale"",
        ""definition"": ""Calcium carbonate, often found as white chalky deposits in kettles and pipes."",
        ""mnemonic"": ""A cacophony is produced by three (CaCO3) limes playing scales (limescale).""
    }
]
```"
https://mammothmemory.net/chemistry/chemical-formulae/ethanol/ethanol.html,"```json
[
    {
        ""term"": ""Ethanol (alcohol)"",
        ""definition"": ""Ethanol is a flammable liquid that is commonly consumed and has the chemical formula C2H5OH."",
        ""mnemonic"": ""Yes, ethanol is a drunk poodle.""
    }
]
```"
https://mammothmemory.net/chemistry/chemical-formulae/beginning-with-h/beginning-with-h.html,"```json
[
    {
        ""term"": ""Compounds beginning with H"",
        ""definition"": ""If a compound’s formula begins with H, it’s usually an acid like H₂SO₄ (sulphuric acid) or HCl (hydrochloric acid). However, one exception to this rule is H₂O (water)."",
        ""mnemonic"": ""If you end up spilling acid on yourself, it will **h**urt!""
    }
]
```"
https://mammothmemory.net/chemistry/chemical-formulae/hydrochloric-acid/hydrochloric-acid.html,"```json
[
    {
        ""term"": ""Hydrochloric acid"",
        ""definition"": ""HCl is a highly corrosive liquid."",
        ""mnemonic"": ""Hydrochloric acid is a Highly Corrosive liquid (HCl).""
    }
]
```"
https://mammothmemory.net/chemistry/chemical-formulae/nitric-acid/nitric-acid.html,"```json
[
    {
        ""term"": ""Nitric acid"",
        ""definition"": ""HNO3"",
        ""mnemonic"": ""Knife trick accidents Hurt Nobody Outside Our Office (HNO3)""
    }
]
```"
https://mammothmemory.net/chemistry/chemical-bonding/covalent-bonding-sharing/covalent-bonding-sharing.html,"```json
[
    {
        ""term"": ""Covalent bonding"",
        ""definition"": ""Covalent bonding is where atoms share electrons."",
        ""mnemonic"": ""To remember this, think of two people (non-metal) cooperating and covered by a veil (covalent) and deciding to share the rest of their lives together. Covalent = cooperate = sharing""
    }
]
```"
https://mammothmemory.net/chemistry/chemical-bonding/simple-covalent-structures-think-of-water/simple-covalent-structures-think-of-water.html,"```json
[
    {
        ""term"": ""Simple covalent structures"",
        ""definition"": ""Simple covalent molecules are mainly liquids and gases. Water (H2O) is an example of a simple covalent substance."",
        ""mnemonic"": ""The married couple finally share a bath of water.""
    }
]
```"
https://mammothmemory.net/chemistry/chemical-bonding/ionic-bonding-1/ionic-bonding-1.html,"```json
[
    {
        ""term"": ""Ionic bonding"",
        ""definition"": ""Ionic bonding is the transfer of electrons between atoms."",
        ""mnemonic"": ""It is represented by someone putting a transfer on a t-shirt of an electronic robot and ironing on it (ionic).""
    }
]
```"
https://mammothmemory.net/chemistry/chemical-bonding/ionic-bonding-1-between-metals-and-non-metals/ionic-bonding-1-between-metals-and-non-metals.html,"```json
[
    {
        ""term"": ""Ionic bonding"",
        ""definition"": ""The transfer of electrons from a metal to a non-metal."",
        ""mnemonic"": ""Ionic bonding is the transfer of electrons from a metal (iron) to a non-metal (t-shirt).""
    }
]
```"
https://mammothmemory.net/chemistry/chemical-bonding/ionic-bonding-1-think-of-salt/ionic-bonding-1-think-of-salt.html,"```json
[
    {
        ""term"": ""Ionic bonding"",
        ""definition"": ""Ionic bonding is demonstrated by substances like sodium chloride (salt)."",
        ""mnemonic"": ""To remember that salt is an example of an ionic compound, think of a salt shaker wearing the robot t-shirt (electron transfer).""
    }
]
```"
https://mammothmemory.net/chemistry/chemical-bonding/all-ionic-compounds-are-salts-1/all-ionic-compounds-are-salts-1.html,"```json
[
    {
        ""term"": ""Ionic compounds"",
        ""definition"": ""All ionic compounds are salts except oxides (metal + oxygen) and hydroxides (metal + hydrogen)."",
        ""mnemonic"": ""All the salt shakers wear transfer t-shirts (ionic bonding).""
    }
]
```"
https://mammothmemory.net/chemistry/chemical-bonding/ionic-bonding-2/ionic-bonding-2.html,"```json
[
    {
        ""term"": ""Ionic Bonding"",
        ""definition"": ""The electrostatic force of attraction between a positively charged metal and a negatively charged non-metal."",
        ""mnemonic"": ""The ionic (ionic) man attracted lots of women.""
    }
]
```"
https://mammothmemory.net/chemistry/chemical-bonding/ionic-bonding-2-occurs-between-metals-and-non-metals/ionic-bonding-2-occurs-between-metals-and-non-metals.html,"```json
[
    {
        ""term"": ""Ionic bonding"",
        ""definition"": ""Ionic bonding is the formation of a bond because a metal and non-metal are attracted to each other."",
        ""mnemonic"": ""A metal and non-metal person were attracted to each other. How ironic – how ionic.""
    }
]
```"
https://mammothmemory.net/chemistry/chemical-bonding/ionic-bonding-2-think-of-salt/ionic-bonding-2-think-of-salt.html,"```json
[
    {
        ""term"": ""Ionic bonding"",
        ""definition"": ""Sodium chloride (salt) is an ionic substance. Ionic bonding occurs in ionic compounds."",
        ""mnemonic"": ""To remember that salt is an example of an ionic compound, think of a salt shaker wearing the Einstein tee-shirt with women attracted to him.""
    }
]
```"
https://mammothmemory.net/chemistry/chemical-bonding/all-ionic-compounds-are-salts-2/all-ionic-compounds-are-salts-2.html,"```json
[
    {
        ""term"": ""Ionic compounds"",
        ""definition"": ""All ionic compounds are salts, except oxides (metal + oxygen) and hydroxides (metal + hydrogen)."",
        ""mnemonic"": ""All the salt (NaCl) shakers wear Einstein tee shirts with women attracted to him (ionic bond).""
    }
]
```"
https://mammothmemory.net/chemistry/chemical-bonding/redox-reactions-reduction-and-oxidation/redox-reactions-reduction-and-oxidation.html,"```json
[
    {
        ""term"": ""Redox Reactions"",
        ""definition"": ""A reaction that involves the transfer of electrons between elements and then an immediate bond."",
        ""mnemonic"": ""The word 'REDOX' is made from words that describe the two reactions: reduction and oxidation.""
    },
    {
        ""term"": ""Oxidation and Reduction"",
        ""definition"": ""Oxidation is the loss of electrons and reduction is the gain of electrons."",
        ""mnemonic"": ""Oxidation is the loss of electrons and reduction is the gain of electrons. To remember this think OIL RIG: Oxidation Is the Loss of electrons, Reduction Is the Gain of electrons.""
    },
]
```"
https://mammothmemory.net/chemistry/chemical-bonding/metallic-bonding-think-of-copper/metallic-bonding-think-of-copper.html,"```json
[
    {
        ""term"": ""Metallic bonding"",
        ""definition"": ""The properties of metallic bonding are exemplified by copper."",
        ""mnemonic"": ""The heavy metal band was made up of coppers.""
    }
]
```"
https://mammothmemory.net/chemistry/acids-alkalis-bases-and-salts/acids/acids.html,"```json
[
    {
        ""term"": ""Acid"",
        ""definition"": ""An acid is a substance with a pH of less than 7."",
        ""mnemonic"": ""A seed (acid) is driving a car that won't go any faster than 7 Mph (acids are less than 7 on the PH scale) because it is so small it can't push the accelerator pedal down any further (so an acid pH is from 1 to 7).""
    }
]
```"
https://mammothmemory.net/chemistry/acids-alkalis-bases-and-salts/acids-and-water/acids-and-water.html,"```json
[
    {
        ""term"": ""Acids and water"",
        ""definition"": ""An acid will always be in a water solution."",
        ""mnemonic"": ""A seed (acid) always needs water to survive.""
    }
]
```"
